subject,condition,window,start_seconds,fold,probability_high,attention_af3,attention_f7,attention_f3,attention_fc5,attention_t7,attention_p7,attention_o1,attention_o2,attention_p8,attention_t8,attention_fc6,attention_f4,attention_f8,attention_af4,relay_effective_span,relay_penalty,asi_eeg,asi_projected
1,rest,24,48,3,0.6197068277783653,0.05698176878347133,0.07517493492330332,0.08999474725758191,0.05108866391775861,0.020142853698918425,0.042928221230145565,0.031475157421543665,0.07018027231682283,0.0745783166915904,0.11383243334470722,0.038056144475669844,0.0567391551396616,0.1472678643869881,0.13155946641183716,12.337637473182232,0.8721259594755563,0.6063317347722217,0.47551284085088824
1,rest,26,52,3,0.3798944728506562,0.07174252991327608,0.05626537578213842,0.04614497642475026,0.1019936511674657,0.024241010569043098,0.07066123757496313,0.061540310875945275,0.09076584819884921,0.06372603089905046,0.10308043020926054,0.07585792730482628,0.04185585427791251,0.11131648965301212,0.08080832714950686,13.174580159599882,0.9365061661230679,0.522994762459252,0.38251883754079186
1,rest,28,56,3,0.21849813669411922,0.06303543065345116,0.06573039836337788,0.054037602884740486,0.054958220958270264,0.053017233447773086,0.05970575746596919,0.019385353871924624,0.05228720680735946,0.03619962176294446,0.04049116984861991,0.18972382776472074,0.16340087104495662,0.10438172301385384,0.043645582112038374,11.69219025285479,0.8224761732965222,0.4026407180642461,0.2792692920697678
1,rest,30,60,3,0.38656827464512894,0.07140338589447094,0.03615398227713053,0.07880634572124476,0.06158971868989345,0.0316721306016098,0.1012557954931528,0.08572282742968552,0.05742516905162044,0.06195521100346797,0.04212627786609687,0.07626049344370037,0.05498485684783342,0.13686855619030014,0.10377524948979293,13.001711465453392,0.9232085742656455,0.40563738662270094,0.2671561004828541
1,rest,32,64,3,0.2906537746185989,0.09208079883902885,0.2133941142179549,0.05729295686372072,0.057510599885790145,0.09607886708893587,0.05625876861533269,0.02792063366866209,0.03382917807858976,0.034885148592215656,0.06660634285266817,0.048455570344690384,0.060720792282002396,0.0723180397955787,0.08264818887482943,12.049779389861122,0.8499830299893171,0.4083244668702286,0.28082701237183105
1,rest,34,68,3,0.18797454263623248,0.04263443323448172,0.14702999195864042,0.030226705879322264,0.06356326498480185,0.10179866640116507,0.13482352816518497,0.0733808872444841,0.07397712466292286,0.07064036062553376,0.05042617786685587,0.10778081834590789,0.04539467609105407,0.04822189762917729,0.010101466910467781,12.12554983988457,0.8558115261449669,0.4745211497225917,0.34614942080084665
1,rest,36,72,3,0.4294353943947848,0.11691064364876375,0.07736953650338196,0.07332068601537842,0.05173931583885078,0.023893757231296595,0.05754136663308796,0.10403959184560574,0.09160767805542529,0.07492331680842858,0.07730874565098424,0.03148731585939112,0.04832172293554673,0.08214163252262839,0.08939469045123036,13.068073131403091,0.9283133178002377,0.4209087009010354,0.2816617032309997
1,rest,38,76,3,0.24574633393347686,0.04841014237595972,0.06293209198810229,0.04729130845912747,0.025409242645640557,0.24254491906597953,0.03448317426640224,0.015255087930691085,0.04425273975093813,0.041728455523090444,0.10449803467494997,0.12526717897991996,0.07957062607620448,0.08304391340428806,0.0453130848587061,10.98780425650344,0.7682926351156492,0.5221861535099757,0.4069422582426283
1,rest,40,80,3,0.239080175546676,0.12941277117125916,0.0901559117179856,0.0311788321420116,0.04101044672498138,0.18901384892942627,0.04502175312010849,0.06090514366484591,0.03572164005992955,0.05177023697401679,0.03198379573156815,0.05739710664911283,0.07194943310424237,0.097458158575874,0.06702092143463792,12.054524243757664,0.8503480187505895,0.5446607746074086,0.4171085717948202
1,rest,42,84,3,0.3110058626642486,0.03546715682724856,0.03258297637291195,0.03081132930461167,0.023393847559002867,0.1578954224991627,0.015754919483484918,0.05797159075197428,0.045221337966569096,0.1465252562385912,0.27313493583371595,0.06007580380853426,0.06990287619192043,0.033968389580363925,0.017294157581908127,9.610725666275698,0.6623635127904384,0.6274614882540738,0.528106961335508
1,rest,44,88,3,0.3742320020952098,0.09400856865104915,0.03465879092289098,0.08414994564365467,0.07911184677493548,0.1329875253470753,0.1740440947393621,0.07234059547887592,0.08503377970791788,0.059996708018933885,0.031905085384781845,0.03925408012298462,0.035991705215376944,0.04246528263499219,0.03405199135716909,12.117714481247576,0.8552088062498135,0.5532987017968659,0.4250173808593939
1,rest,46,92,3,0.3030069482650621,0.08819530405415661,0.052060457258281234,0.050532458791282396,0.04063826506934078,0.06321445867957894,0.11406857944690756,0.14911387527020295,0.08046764597484646,0.07638643871151614,0.03570175355292593,0.04200731363687941,0.09532726442302338,0.03352244050587898,0.07876374462517931,12.735624918126032,0.9027403783173871,0.4428003197012799,0.30738926295367186
1,rest,48,96,3,0.23539919489081573,0.0832869233427899,0.04482594651023769,0.06553876741101798,0.049428718794976644,0.0471326135029864,0.038964017096535915,0.04427003288660809,0.11752705862687121,0.17834203784814784,0.028909310208108278,0.044464611236087616,0.11838478339849506,0.042227390971571084,0.09669778816556623,12.109450066285563,0.8545730820219664,0.818153003929326,0.6899670416260311
1,rest,50,100,3,0.09635736952525852,0.06803506313232832,0.031081952010452284,0.06446837759724217,0.16030079636396696,0.04143548565625217,0.07573682480438851,0.09462955679776597,0.0908847754494744,0.06284333406914648,0.04980815182966507,0.0855938306644233,0.06113202454412148,0.0485420093782275,0.06550781770254538,12.92718565482269,0.9174758196017454,0.4093156100263667,0.27169423708610485
1,rest,52,104,3,0.3663795564561823,0.1013650063275765,0.019730421983767586,0.058732810602238526,0.07233505588775946,0.012770317961176158,0.12291688119420406,0.09038470774912254,0.05904718027382188,0.05379907116953541,0.07018174021523806,0.06607940304804664,0.08075886005035311,0.12693218387385538,0.06496635966330468,12.54932113314142,0.8884093179339554,0.5157447948671241,0.38248339717703084
1,rest,54,108,3,0.25006366398238833,0.10766195030292292,0.0031232973529787093,0.09160974009610101,0.09555580060357324,0.010267425062993392,0.053259626610476424,0.06173754699189839,0.058754395723379836,0.07011052730048126,0.15978334840834377,0.06335777834929557,0.053128616738227774,0.11045578714244395,0.06119415931688388,11.791495393755783,0.8301150302889064,0.41709126845208205,0.2925740139087461
1,rest,56,112,3,0.16942809454707577,0.1409888902422067,0.006454620590505168,0.05934803093628203,0.09554718331764878,0.012067191382475403,0.11528723052414769,0.06690797842976451,0.09028553117442116,0.0693116322988812,0.04756219228448905,0.06825806401248151,0.13739680829097153,0.0413233582451965,0.04926128827052889,11.786498096940683,0.829730622841591,0.6399400181268476,0.515480424700609
1,rest,58,116,3,0.1908985199719266,0.12316910337929125,0.007214241159612851,0.051416922166078724,0.06202906435293254,0.012734209110831809,0.093946516726613,0.06006267359912051,0.11634969194872517,0.13647400254689726,0.0666690890543423,0.07527141673072192,0.051771339086176926,0.08266077443757118,0.0602309557010847,12.07520303860996,0.8519386952776892,0.6602345594325124,0.5324437551408591
1,rest,60,120,3,0.22929685150711607,0.12290181921248941,0.007527101062278497,0.07063853479696645,0.07134036580330942,0.0160314711489883,0.16433498461215718,0.031390455823250944,0.05525375819532672,0.06715268564163163,0.03826322214366135,0.08346949891940182,0.08379868989493185,0.0654855640368561,0.12241184870875026,11.688243260711408,0.8221725585162621,0.5595885985260575,0.43626271474861816
1,rest,62,124,3,0.34041166282398455,0.0541113629215312,0.13958579582484262,0.04128080358505089,0.03886134675214169,0.24547518838934368,0.12798693883931114,0.0833713335886651,0.03245089743536301,0.014726347659967852,0.010714413870919301,0.055347695725885306,0.04570948123226844,0.052259791311779186,0.05811860286293086,10.467711297461202,0.7282854844200924,0.6217262526570065,0.5124834299939927
1,rest,64,128,3,0.5246250283135099,0.16927291302375239,0.034734624490956816,0.05585640174075504,0.08946528762425023,0.023251664703865634,0.03915952895750824,0.047350131791763395,0.03224535600756129,0.06675709397147087,0.04984660164993698,0.04653186202199344,0.062491520576173264,0.08730026134699989,0.19573675209301256,11.499395460445836,0.8076458046496797,0.5390591826006563,0.4179123119032044
1,rest,66,132,3,0.2678038648091934,0.0710871769381913,0.11699357461363906,0.08607410348884356,0.05891390486653262,0.06576845506332887,0.03135390622397937,0.012946132329717662,0.07236440241430575,0.08581349604100488,0.12999978926985065,0.07594917386765919,0.11702284397600814,0.04660623137308284,0.029106809533856106,12.420934896896846,0.8785334536074496,0.6449677811995533,0.5131877631584358
1,rest,68,136,3,0.21506529293353127,0.032594361575242245,0.17613641957809295,0.03687509645041157,0.0550789460209589,0.11268550027792616,0.05708658633063687,0.07801231426621649,0.05905393627546279,0.06413641971498624,0.08153818334497268,0.08540389266106758,0.03362136916521488,0.055225599248377444,0.07255137509043322,12.545897032540687,0.8881459255800528,0.41012697604880255,0.27690508721179463
1,rest,70,140,3,0.17250221702908763,0.06517805115363094,0.10524905411788828,0.028542813158089143,0.044936626408071056,0.39507392881786474,0.031292502744903396,0.03983700530485793,0.016778275569050705,0.025703764762139786,0.026497674907477033,0.08024875565997792,0.07382759909087862,0.021180026008141728,0.04565392229702861,8.46424349512618,0.5741725765481677,0.48311294376928593,0.3969870572870608
1,rest,72,144,3,0.3262014941859041,0.02349998435091613,0.07370475088126797,0.018546022701699416,0.054052127820042206,0.2608706369284454,0.032435403800802676,0.03279873747185091,0.025830365542662194,0.044275228294770166,0.050778258690566104,0.22010446336541561,0.13127343257214205,0.022335393167244946,0.0094951944121742,9.011221616699617,0.6162478166692013,0.6492431930496388,0.5568060205492587
1,high,0,0,3,0.8335654001587192,0.047352243394621234,0.005598458071222276,0.08231455639326389,0.02235803795826919,0.0009673960051580901,0.0023161697336909963,0.015388024508613441,0.025682153311242985,0.0701332050561345,0.20175202978436724,0.05700317494835925,0.10520244093659235,0.17442598006326268,0.18950612983520196,8.778936734251449,0.598379748788573,0.2947081876362647,0.20495122531797877
1,high,2,4,3,0.9675260410887031,0.0889243890930563,0.011494334693976435,0.03626779957860166,0.014674014928716336,0.005213699493347409,0.02046917109114513,0.02433118616324913,0.07202499037319168,0.05096521485980059,0.2577809963322651,0.024693735826173728,0.020723758443253498,0.15236165767118692,0.22007505145203599,8.401246580018881,0.5693266600014524,0.26385069962279545,0.1784517006225776
1,high,4,8,3,0.4520088671510814,0.03950862009505484,0.02807242025496189,0.06821725070210034,0.04146623587494327,0.05087368928144138,0.00853784154595283,0.017839878608796204,0.015502508832281381,0.05321778086693973,0.0769446766052139,0.08043155966483637,0.1970186297977693,0.141795788060093,0.18057311980961566,10.319007931978401,0.7168467639983386,0.40368747250453624,0.29616045790478546
1,high,6,12,3,0.740026346264351,0.12168276762640329,0.08727859189067186,0.11861802386683339,0.10471353600052985,0.002699857963022069,0.0017714327295411689,0.002028700491470154,0.007924995755650983,0.007204965143114916,0.01858001590600682,0.027726821714997296,0.08292142005273856,0.09323373710048995,0.3236151337585297,7.676806951134823,0.5136005347026787,0.5015850619814222,0.42454498177602035
1,high,8,16,3,0.47520643932178697,0.042215833521046485,0.01308581829490773,0.02628934433005457,0.08622946909593937,0.0016827189176127136,0.018516640544761695,0.06757455808919319,0.04802616089963183,0.13243795145528947,0.279336897135675,0.06639795209133514,0.06912179446791601,0.10657017831307825,0.04251468284355854,9.693492141958389,0.66873016476603,0.3344648724771006,0.2341553477621961
1,high,10,20,3,0.7520492147959167,0.4681861675325648,0.007137184437199157,0.11878149273137265,0.05272016467396526,0.0017219864870230317,0.0100566198872845,0.019472962007395702,0.01998837520937661,0.029087793897858216,0.03922085750947212,0.046187051125388456,0.07813523281572642,0.04624991195518608,0.06305419973018715,6.675595571700785,0.4365842747462142,0.41300356735480864,0.3475159261428765
1,high,12,24,3,0.3290608550325497,0.12500089316357466,0.0026720289843245038,0.13271320137261938,0.06597881269055864,0.007301789113196304,0.013919625363517953,0.01859734462509847,0.07520215988349299,0.10925718252215079,0.06163588410994175,0.07029350767055029,0.09589000269572817,0.12820999343469605,0.09332757437055014,10.990806445313964,0.7685235727164588,0.35513995855774627,0.23986142265027746
1,high,14,28,3,0.8072001372500373,0.135215069468781,0.0165553024678781,0.03975468823647913,0.018182798159389682,0.003034095350791426,0.0045737772045476134,0.00692272126468127,0.02932356723164702,0.06341808043380237,0.16166674564141512,0.03203867325841086,0.0649812412126117,0.11462061757848195,0.3097126224910827,8.071546376145529,0.5439651058573484,0.3663237776613517,0.28472901178274945
1,high,16,32,3,0.892029338212823,0.3525171474702507,0.0104853591048641,0.0325166602732582,0.00753811670480997,0.12887901529368886,0.020039586777083045,0.0077758439017205855,0.025659965546362545,0.04587074347158808,0.035533424402475956,0.04248008353860768,0.03332005882856087,0.1039578543956369,0.15342614029109264,7.910384281953924,0.5315680216887634,0.575748106213078,0.4960129029597635
1,high,18,36,3,0.5994129335778371,0.1391424731076698,0.24227571210018714,0.0772712395095975,0.033946388713658786,0.000955729969589764,0.013220155962790817,0.01322018356435506,0.06038220871822592,0.0988858207399672,0.1177703896069872,0.06506053200579327,0.033581680202567334,0.05611474263826526,0.048172743160344755,9.987131824754682,0.691317832673437,0.7693446441863154,0.6656469692852999
1,high,20,40,3,0.8191072369908228,0.02541089259080614,0.04608026018285653,0.034011803865996566,0.03351479639585778,0.16083574766337994,0.00715017593794738,0.004325738298760435,0.020434707665029302,0.04080659851254244,0.12010309307723382,0.05310291653978037,0.027477261246777875,0.2980306541856944,0.12871535383733707,8.6764839198853,0.5904987630681,0.4785613250701774,0.3899865106099624
1,high,22,44,3,0.9060840620751967,0.0647318017458551,0.03942557666211756,0.04139616852221514,0.01636834983334688,0.011414301978745945,0.01302078160235899,0.027106150514935874,0.009606391494430627,0.011810654350094024,0.020133949197104456,0.019700814198589444,0.01647215858210102,0.3864717705731593,0.3223411307449456,5.825462246864732,0.3711894036049794,0.2419549565251282,0.1862765459843813
1,high,24,48,3,0.9301877965700834,0.023592728841575622,0.062224610995028504,0.03992346428640911,0.0809005706766515,0.0824417773533462,0.010383449942800556,0.004521636771159752,0.06641910205371714,0.10134363552980075,0.02658132286752997,0.025070299769870696,0.08528805345615353,0.14709759763286595,0.2442117498230906,10.053330574209795,0.6964100441699842,0.5231142915939907,0.41865278496849306
1,high,26,52,3,0.6773686995038908,0.03876360775357973,0.00737586551176164,0.06300179050860834,0.0815452892077768,0.007413485989122669,0.017986513577696053,0.010214624262746016,0.026364299751228844,0.054304671836900985,0.14867791281087833,0.07866517019134167,0.21378312071716493,0.1796465723237214,0.07225707555747247,9.60000223555411,0.6615386335041623,0.3677498797299399,0.2685190847043155
1,high,28,56,3,0.8302265094849774,0.11138681943333346,0.007582955268498405,0.0799968221021779,0.05436840562267643,0.0022073799475106955,0.007278879986539299,0.017365461198603615,0.02213508741386177,0.03168366722666367,0.0668895642559756,0.031799143675315084,0.07661953964363331,0.10996810324467779,0.38071817098053284,7.792124923966426,0.5224711479974175,0.29435142578422996,0.21598075358461732
1,high,30,60,3,0.6513138561356253,0.06548451512865963,0.004078217436289023,0.07288371094566772,0.022269999059795712,0.003944028584319081,0.00849604387993702,0.026091116618220184,0.041020589955646454,0.04891564401554189,0.12199859856458732,0.05005611553062094,0.2535470730095851,0.0827774633725554,0.19843688389857447,8.973607320294981,0.6133544092534601,0.31142149418592374,0.21941833279790474
1,high,32,64,3,0.9722694504988721,0.06895710171017568,0.0010974207318442586,0.07258606984003287,0.030276345478100087,0.004084020295263486,0.0029456275405403067,0.0023422855475481205,0.00538293141043195,0.010842555069659053,0.030179279774421964,0.03144344082480274,0.0362357929689311,0.16405150897982199,0.5395756198284264,4.870750237517686,0.2977500182705912,0.43835628651132075,0.39369378377073205
1,high,34,68,3,0.5662592700760852,0.09356456029642131,0.014385985407222824,0.04954373666695368,0.04832087125105492,0.08500719062427024,0.036010047973646944,0.03948705716946428,0.06273283217043796,0.102910087501259,0.13992503475218065,0.07863389469499119,0.07027845581835648,0.09952408300763384,0.07967616266610655,12.622483682490406,0.8940372063454158,0.4266275721172097,0.29252199116539734
1,high,36,72,3,0.733210132075458,0.06640310929284485,0.004571168345438357,0.044940914139644315,0.04571698549458734,0.0036514585362686976,0.008565678890789685,0.0333602093978661,0.05203175336663839,0.10608081440669219,0.20875937103312825,0.05672207559319526,0.047843555353781375,0.20975768867845576,0.11159521747066922,9.575905210637721,0.6596850162029017,0.3969993133904401,0.2980465609600048
1,high,38,76,3,0.555600281460204,0.07370641901553163,0.05952144833748246,0.04054407197984528,0.028091949526165737,0.1505874052009116,0.007868959539610768,0.021485928303690765,0.013790822579203768,0.013066122554356284,0.041346385691970106,0.06796184390158765,0.06605186729936598,0.15487679569606522,0.2610999803742128,9.443774634051636,0.6495211256962796,0.5558054103209153,0.4583772414664734
1,high,40,80,3,0.8421596474861524,0.4038351774023331,0.009823132604992279,0.055502419546368524,0.008172438010446467,0.039689335353127284,0.014472517362415647,0.019995747919039006,0.023370939906206836,0.029435733970216395,0.0816015424528419,0.026702482026464736,0.05122277540237284,0.11189899628168588,0.124276761761489,7.600168057059731,0.5077052351584409,0.394614527171297,0.3184587418975309
1,high,42,84,3,0.32735875343501125,0.20878570684525619,0.05760983888762115,0.046515977472349604,0.10614685687682478,0.005922254747603895,0.0043443097917769975,0.03583174414933773,0.036492143159500785,0.07158691404040227,0.10033845356257855,0.055288086169379254,0.05754881509303117,0.10360841586875465,0.10998048333558305,10.890305531774935,0.7607927332134565,0.34505796283325707,0.2309390528512386
1,high,44,88,3,0.3181420118249935,0.2733984323743384,0.01576343739593919,0.09896743535090313,0.09975039614533773,0.0019023262905498801,0.005332371773414871,0.013399542533633815,0.03609294733002792,0.07039939736347522,0.16106848446901073,0.0466294673917481,0.049485129847236846,0.0604688558709868,0.06734177586339751,9.209725840274386,0.6315173723287989,0.358994154208071,0.2642665483587512
1,high,46,92,3,0.565883058507046,0.032529642421294726,0.014014912851277114,0.03968589630248969,0.012900237120619417,0.005287844001939804,0.008339831921190543,0.009801276122659165,0.07718093764028815,0.09287017205303416,0.1953100219348197,0.09477945345566305,0.11902721127990819,0.14074865916931895,0.1575239037254975,9.483528446309215,0.652579111254555,0.5559155059745634,0.45802863928638016
1,high,48,96,3,0.5732054471751216,0.025260913183250574,0.012930847743067473,0.035626260743414864,0.02312707287338986,0.001713340871136989,0.008897671903820927,0.02562987354071419,0.09318626234775267,0.0488001865238826,0.10946513543808718,0.10886923368977151,0.13558458310075072,0.15793105404276955,0.21297756399819084,9.447827227961966,0.649832863689382,0.3781568688166674,0.28068193926326007
1,high,50,100,3,0.5935990745198824,0.07694571153521375,0.003360097294537817,0.09190562734896478,0.0689139107255276,0.008247855903798167,0.002742506905338339,0.007909493244153158,0.06001549306934375,0.12379868104315271,0.21174832129741256,0.08563989173841181,0.12378122075043729,0.06435789840265949,0.07063329074104893,10.006330540516759,0.6927946569628276,0.357350073938299,0.2534308753938749
1,high,52,104,3,0.9678098022696422,0.04281616296297692,0.013737635537130038,0.04324466466659549,0.011288777311348398,0.21938717166020602,0.009088763185112465,0.009820860257396802,0.02333083185752981,0.02836778539764472,0.03038417101209269,0.037774141209653576,0.0495061753534249,0.03802828663672128,0.4432245729521668,6.382706936355443,0.4140543797196494,0.4657585948473091,0.40365043788936167
1,high,54,108,3,0.32652355449241033,0.04949806369418921,0.004510103986644276,0.0714768096059893,0.09355855992745749,0.09553017533246819,0.008522590162158259,0.02150546316541782,0.05698408860179819,0.05408626918588419,0.16868963438356885,0.07605830953190279,0.11209994163469486,0.11201643747854623,0.07546355330928045,11.400230400299533,0.8000177230999641,0.44580596078538665,0.325803302320392
1,high,56,112,3,0.6070989650895258,0.06744079964845355,0.006221503510207621,0.07159839449449105,0.048806027251610914,0.0019686676721563864,0.004982088494279522,0.0151620629064306,0.024434722531324282,0.040659441614728856,0.10548945402962931,0.06376645357146095,0.09145584200200667,0.13883969196186313,0.3191748503113572,8.524100559776375,0.5787769661366442,0.29366217412541107,0.20684562920491445
1,high,58,116,3,0.6030510142539905,0.1524507895746137,0.039886190735283045,0.050254353560470026,0.09130207211381641,0.04218621553951728,0.009885727195971765,0.0059216270483287425,0.025877422565574695,0.02447401189098781,0.05230055526374229,0.04721304497369495,0.062465561474507415,0.07332012242984698,0.3224623056336448,9.090577770202414,0.6223521361694164,0.4652940889197904,0.3719412684943779
1,high,60,120,3,0.9909901624402416,0.0389401506404388,0.03069448833586864,0.07466035615404995,0.03017809661390205,0.02689519822991278,0.0028958624357414953,0.0040971161860117004,0.007087137039807752,0.004860974582097827,0.035133678102930575,0.02308117592992145,0.0384928040965637,0.09808329094037274,0.5848996707123805,4.961994210425247,0.30476878541732666,0.587938150463881,0.542222832651282
1,high,62,124,3,0.8118374260705967,0.1441746555264128,0.00578155822554212,0.1457077287636842,0.04680816708782026,0.030679627955366544,0.0035848125821126365,0.01331311911926289,0.011080250810419183,0.01322268485891607,0.016722475079082474,0.049759907694389,0.1569374014281917,0.07437627387895093,0.2878513369898492,8.04255903250239,0.5417353101924915,0.4090387386075946,0.32777844207872087
1,high,64,128,3,0.30075955666970317,0.05104905513471629,0.07446151463407234,0.08487065470869169,0.03964854434202672,0.009898175644484846,0.06124578718020751,0.016301769703975344,0.051658151891915194,0.06617219046446976,0.16888318388697895,0.08912646442622887,0.04855195915427808,0.12123680878846146,0.11689574003949281,11.80645622536092,0.8312658634893015,0.3777455164078597,0.2530556368844645
1,high,66,132,3,0.5307436920837484,0.02259726510900755,0.021864101022233767,0.0311946617651943,0.04701756987508235,0.013947108813368742,0.013480779883199377,0.04104084180370234,0.08911870078782015,0.2607867153576439,0.17160743379226945,0.03471446959917663,0.032413594395148244,0.12115933732578596,0.09905742047036718,9.495746815049488,0.6535189857730376,0.3224994088477819,0.22447156098182625
1,high,68,136,3,0.3701676679571993,0.08703540329027296,0.007850458143860418,0.05933687212841273,0.04422887321810849,0.003911533482261239,0.008183143664241131,0.02295797588826973,0.03480707312453961,0.037348899333392895,0.12489873117310486,0.11460571644608675,0.11452652561482052,0.08049438425667382,0.2598144102359549,9.512709804671571,0.6548238311285824,0.24065421253460176,0.1424306378653144
1,high,70,140,3,0.43004478238410876,0.06406368593509737,0.008794388196938365,0.16986628417315996,0.10558793015455854,0.006328970267764522,0.0042419566266859035,0.007488447688009567,0.03961958731560484,0.028222682826716534,0.08092217241792123,0.08043488536202702,0.09986242976498526,0.09098092026139419,0.21358565900913673,9.589905234522545,0.6607619411171188,0.2696636461849616,0.17054935501739377
1,high,72,144,3,0.5702790732479033,0.039022696428131984,0.003987427163198447,0.06939303784151142,0.022284975211128013,0.001866911521092533,0.008611731969043995,0.018007946096250387,0.06605739627668668,0.10280617909442372,0.13291099227883668,0.10191909538777388,0.09582839346681851,0.10134062357305815,0.2359625936920455,9.538513012644929,0.6568086932803792,0.32322918467358047,0.2247078806815236
2,rest,0,0,3,0.2784771148323532,0.0696070672598289,0.07438905596630226,0.07877163910087646,0.04882587451799605,0.04216200502813485,0.10405456620675665,0.07224059044937181,0.07848320301695214,0.09474453983167183,0.06410759665982248,0.05366093481156251,0.0637908459455595,0.0904254117303702,0.06473666947479442,13.617364505169125,0.9705665003976249,0.5660429058306858,0.4204579307710421
2,rest,2,4,3,0.29330427828777805,0.02490844311352577,0.09565148710997982,0.029255881661771895,0.06687177080402334,0.042974988763418674,0.044961549640728855,0.13345884855564089,0.11260990982644611,0.13690517694523285,0.16533631435949328,0.04687613284587453,0.03440714041690603,0.045673954080067004,0.020108401876891027,11.459318956700486,0.8045629966692681,0.4779179909220942,0.357233541421704
